repo_id,label,group,group_name,target_block_count,residual_idx,mixed_mass,forced_mix_l1,forced_mix_l1_per_mixed_mass,observed_attn_share,count_attn_share
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,7,0.5934692007012483,0.024551792721438166,0.041369952631792106,0.47931502368410395,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,8,0.7807115054106324,0.04159862850981998,0.05328297100981017,0.473358514495095,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,9,0.7936353352132851,0.033009878907423275,0.041593257561487046,0.559319778293722,0.5801164070744655
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,10,0.836792706837499,0.06927016971072533,0.08278056099762024,0.46093468539609495,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,11,0.8400320132694593,0.07210932977315847,0.08584116871034982,0.5245885511350236,0.5614793104313203
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,12,0.8698223144785175,0.08011084037825354,0.09210023592724476,0.4565279245651214,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,13,0.7648857099920269,0.1116673883080967,0.14599225328612914,0.4369339774840859,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,14,0.9032768348186482,0.06896191989866705,0.07634638378887754,0.4639398403974005,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,15,0.9059866688600402,0.11348382312915506,0.12525992603395184,0.49360923571140014,0.5465028126384808
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,16,0.9107593987288514,0.19059202686800214,0.2092671534699634,0.40361606374343423,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,17,0.9185371539759927,0.14683566730681463,0.15985816868835379,0.47623551061744496,0.5469275329179871
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,18,0.9296144114852678,0.07201237084601468,0.07746477459504823,0.4661960993070711,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,19,0.8444233712838676,0.07187148572771054,0.08511309394295495,0.4646014705976994,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,20,0.937783513203021,0.06634788380224045,0.07074968035600002,0.4655586851145165,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,21,0.9396790367498145,0.07301028589730664,0.07769704658926568,0.5209652746694929,0.5347287154897761
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,22,0.9493524451263067,0.05177795886993408,0.05454029126458433,0.48528093310973347,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,23,0.9452767295202589,0.07274346247436558,0.07695467390938937,0.5164589435401147,0.5294122858039733
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,24,0.9540535835927823,0.045969177688646154,0.04818301453838166,0.478279762574138,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,25,0.8965259288869254,0.0674109470129498,0.07519129658262459,0.4707451500788881,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,26,0.9567476755871279,0.0652443854880285,0.0681939315378947,0.47912096285505623,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,27,0.9522295939486202,0.078329696746538,0.08225925474730043,0.5068553212217647,0.527158794691838
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,28,0.9595898110873816,0.05929818146718223,0.061795342949699635,0.4757392169671002,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,29,0.956372042754438,0.07111372868038292,0.07435780794633953,0.5081480381221857,0.5235854314381909
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,30,0.964366025662398,0.03752648398825306,0.038913112853055036,0.491680634216304,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,31,0.9350984619127782,0.06385294137507429,0.06828472505928493,0.48190110392821367,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,32,0.9623782703183531,0.0815500461049681,0.08473803765123612,0.4631090104775142,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,33,0.9615220319388843,0.06814408878768037,0.07087106329770684,0.5047635240322325,0.5215691894575047
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,34,0.9659491013432664,0.05784534455496603,0.05988446438277673,0.4719072957686665,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,35,0.9638612625620715,0.061149445700088186,0.06344216546014601,0.5119966206093647,0.5221952273257305
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,36,0.9726676090537169,0.025764974114310866,0.026488981307167144,0.49642917984654883,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,37,0.9392037393101227,0.05988493544329711,0.06376138950137128,0.4976753662347961,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,38,0.9711917144496266,0.030540490447263417,0.03144640753506704,0.48835858423959594,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,39,0.9685016894728187,0.09420207460337698,0.09726578242176706,0.5048449842825075,0.5180283895498512
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,40,0.9750882163340969,0.03271905756820507,0.03355497176574889,0.48598498686155267,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,41,0.9704733251677296,0.12008967758497094,0.1237434089846988,0.49919797929831805,0.5172275381089184
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,42,0.9794735942808229,0.040992561508182125,0.041851624941743173,0.5027178142775915,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,43,0.946213592555586,0.12118638620325703,0.12807508490334632,0.4970574505401063,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,44,0.9802670192912342,0.04454049834512111,0.04543710791915184,0.4993063443016817,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,45,0.9767429031795118,0.118191650006062,0.12100589584149761,0.525625125160337,0.5155614821592195
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,46,0.9807229524675182,0.04337909340676736,0.04423175097271326,0.5077824386200395,0.5
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,47,0.9783692763194565,0.08469066778273596,0.08656309006486301,0.5385703401706331,0.5146728467639669
Jonnester/LR-AttnRes-tail-r16,Sliced LR-AttnRes Full r=16,sliced_lr_attnres,Sliced LR-AttnRes,8,48,0.9768160624520443,0.11831370036201014,0.12112178014867422,0.5499052496635195,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,1,0.0,0.0,0.0,0.0,0.0
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,2,0.6300457683278293,0.2861118756416367,0.4541128438986121,0.2729435780506939,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,3,0.4925008058790269,0.0008317345203101167,0.0016887982930822165,0.6675110658132077,0.6666666666666666
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,4,0.6220275193937426,0.08818008732504955,0.1417623570915223,0.42911882145423885,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,5,0.6516886842323513,0.03276687901679093,0.05027995699417165,0.6251399784970858,0.6
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,6,0.7133903744804666,0.06421114804177751,0.09000843064155427,0.45499578467922286,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,7,0.5136894285375995,0.0886511600053892,0.1725773494264159,0.41371132528679205,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,8,0.7825018632702712,0.04535032415050802,0.05795554781298241,0.4710222260935088,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,9,0.7411136650821057,0.07425676595147063,0.10019619047672525,0.5404279798067588,0.5905260750451214
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,10,0.7912131162829756,0.08719559351542609,0.11020493937848318,0.44489753031075846,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,11,0.7625803357913968,0.10028044552034955,0.1315014835994685,0.5022512579918486,0.5680019997915827
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,12,0.8303319876634978,0.10598499936664983,0.12764171553222342,0.4361791422338882,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,13,0.6978243378604331,0.11933406439375108,0.17100874520890993,0.4144956273955451,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,14,0.8793089877723194,0.09523655301550546,0.10830840391701442,0.4458457980414928,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,15,0.8763329505890124,0.11881042013908955,0.13557680338190312,0.4879410206754424,0.555729422366394
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,16,0.8946802463170473,0.17157578586441713,0.1917733028874943,0.40411334855625286,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,17,0.9001424295025143,0.11925812872444715,0.13248806501695298,0.48631389644364786,0.5525579289521243
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,18,0.9238854271882191,0.06932297729076899,0.07503417117612585,0.46248291441193706,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,19,0.8068797768101217,0.07940744840335554,0.09841298627818011,0.4576235567139211,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,20,0.9431553554789323,0.06482878515148555,0.06873606217139659,0.5001092970338019,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,21,0.9303587341635692,0.10853069236244617,0.11665467134031877,0.5525464769518459,0.5443321373466773
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,22,0.9460423849598785,0.05510071237245945,0.058243386605554955,0.5029632292343201,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,23,0.9303266571577243,0.08026157351347009,0.08627246451120751,0.5149266203677157,0.5337924496486982
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,24,0.949590027938044,0.041561773364863684,0.043768123234309474,0.48547362342783534,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,25,0.8917364940440994,0.1080494169751561,0.12116742748201656,0.4394162862589917,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,26,0.9506963202956972,0.048090687142760755,0.05058469893709382,0.4773631376335954,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,27,0.9369252285867082,0.08332490394785394,0.08893442230554964,0.5044291474710537,0.5338469092898205
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,28,0.9496323058941984,0.06267796202403746,0.06600234810358338,0.5011847068665543,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,29,0.9366711538466739,0.08913486389428144,0.0951613205213237,0.48478892565778453,0.5283098938989356
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,30,0.9593428995429985,0.08924413887344726,0.0930263192816254,0.5125123221979185,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,31,0.8840588351211895,0.07655788385650007,0.08659817742334454,0.4588818688880492,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,32,0.9550663515985982,0.06064047918813979,0.06349347255993182,0.4826657697718938,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,33,0.9499829486693913,0.07330408511395614,0.07716357984807061,0.5031014137148673,0.5325916661572482
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,34,0.9580891810403,0.058164774379655074,0.06070914433716843,0.47619469591383434,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,35,0.952182341177713,0.10608715284010012,0.11141474510951917,0.5358155496742827,0.5304936316954915
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,36,0.9666012728935092,0.08676450116544719,0.08976245283199215,0.511789256625051,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,37,0.9219457171554488,0.10499542317073032,0.1138846042852511,0.5106241927665773,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,38,0.9678327382837492,0.06308618639936538,0.06518294319247317,0.5016424776212516,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,39,0.959775324441432,0.1203645760582149,0.12540911710588562,0.5147634615510219,0.5229138797222384
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,40,0.9720320790869795,0.0949849858198588,0.0977179538241961,0.4748868150181893,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,41,0.9630174713921015,0.14440779074481347,0.1499534484416602,0.5094571665256996,0.5223486005669113
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,42,0.9781097599297641,0.07391350698937486,0.0755677021305691,0.5065811786760224,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,43,0.9433985497439052,0.14782013736544097,0.15668895972499447,0.5273690546071422,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,44,0.9798190454778269,0.0676767997731402,0.06907071268464306,0.5029421241435823,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,45,0.9704504179488112,0.17988294578563713,0.1853602641192592,0.5643444003607225,0.516246482911279
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,46,0.9813870698577021,0.06546410245866315,0.06670569082202726,0.501419845918852,0.5
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,47,0.9737953128883752,0.2038392961782411,0.20932458133694767,0.5871107335035824,0.5146395151298009
Jonnester/LR-AttnRes-tail-r32,Sliced LR-AttnRes Full r=32,sliced_lr_attnres,Sliced LR-AttnRes,8,48,0.973106164182347,0.19608059213534593,0.20149969176292576,0.5953892979692667,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,1,0.0,0.0,0.0,0.0,0.0
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,2,0.5554872468961933,0.37955175534011876,0.6832771723579236,0.1583614138210382,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,3,0.426812911360729,0.09501789801004451,0.22262189235821483,0.5553557204875592,0.6666666666666666
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,4,0.5926750494333787,0.22179861106281357,0.374233083162286,0.312883458418857,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,5,0.5778486933407745,0.08302265788481489,0.1436754272209697,0.5281622863895151,0.6
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,6,0.7050534294297298,0.21353415876808696,0.30286237872894306,0.34856881063552847,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,7,0.4193952069504232,0.16132700202486866,0.384665822001011,0.3076670889994945,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,8,0.7764484302663222,0.14766481542974957,0.19017981062708889,0.4049100946864556,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,9,0.6940385734102106,0.16340751131254477,0.23544442279285677,0.4882671666715033,0.6059893780679317
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,10,0.8018095030608337,0.1496579523115017,0.18665026011814065,0.40667486994092966,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,11,0.6946939190895092,0.1626820033340434,0.23417795789440662,0.4562838072333934,0.5733727861805967
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,12,0.8136063065773588,0.15997800318811975,0.19662827327520085,0.4016858633623996,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,13,0.562254068888421,0.13916641181501435,0.2475151706596753,0.3762424146701624,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,14,0.8675810981738737,0.16593705778714363,0.1912640306899446,0.4043679846550277,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,15,0.8451575063759598,0.19761406124233794,0.23381921091810232,0.45116818453350144,0.5680777899925525
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,16,0.9113749625252151,0.17628397061905968,0.19342639184492894,0.40328680407753553,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,17,0.8815092678461981,0.1605668795499496,0.18214996189690047,0.4628145987337637,0.5538895796822139
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,18,0.9212878483188588,0.11448080987646814,0.12426171699254433,0.43786914150372785,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,19,0.799495365826519,0.15460597966774933,0.1933794569377116,0.4033102715311442,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,20,0.9452490174188847,0.050685317838579706,0.053621127242197,0.47401283255117266,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,21,0.9189930289256864,0.12802781377664105,0.1393131500968044,0.5237589252581126,0.5481727937083609
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,22,0.9540178118637059,0.07072282875547324,0.07413156009877196,0.5019000763983823,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,23,0.923534641481512,0.10105593951979308,0.10942300914417415,0.4821694629894222,0.5368809675615093
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,24,0.9566719056962709,0.04966858385236772,0.05191809601246591,0.479249131693173,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,25,0.8462752742859406,0.22752092954346803,0.2688497897276306,0.3655751051361847,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,26,0.9512365737369632,0.10169385493225677,0.10690700687921326,0.4860750040254323,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,27,0.919642955806803,0.15493393063969252,0.1684718288346687,0.4548867209076357,0.5358399009788561
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,28,0.9435344834289535,0.0878080342464695,0.09306287770994996,0.47762641104932924,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,29,0.9180872578560034,0.20401356789412173,0.22221587997044182,0.41946477611758565,0.5305727161028067
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,30,0.9533442903643217,0.14038587619012932,0.14725621961451166,0.4956499107144892,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,31,0.8723621208493302,0.1495614877440096,0.17144427087044634,0.41427786456477683,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,32,0.9512730363180966,0.10031199488576834,0.10545026617597197,0.4736561719092988,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,33,0.9297634980232432,0.14741929227657877,0.1585556892586177,0.46247897291967516,0.5385007110463153
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,34,0.9582058372869482,0.11211850017127464,0.11700878434296073,0.4658052987329557,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,35,0.9391645417488143,0.15316554867715496,0.16308702242095516,0.5257361411984165,0.5369584518790351
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,36,0.9579279072719014,0.06018692929661129,0.06283033288801308,0.484451536443839,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,37,0.8807421076997388,0.13575261329277988,0.1541343511409136,0.5027075033123948,0.5
Jonnester/LR-AttnRes-tail-r64,Sliced LR-AttnRes Full r=64,sliced_lr_attnres,Sliced LR-AttnRes,8,38,0.9658910404678769,0.04268178910138162,0.04418903097051878,0.489381150766573,0.5
