repo_id,label,group,residual_idx,category,count,mass_mean,mass_std
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,24,previous,1007616,0.9540535885144056,0.00984941101425464
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,25,embedding,1007616,0.052019678177387736,0.010893554787366725
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,25,previous,1007616,0.9479803161892465,0.010893905909306074
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,26,embedding,1007616,0.043252322762235396,0.009111675952134668
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,26,previous,1007616,0.9567476709683737,0.009112014003365363
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,27,embedding,1007616,0.047770403476992275,0.010247898576260028
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,27,previous,1007616,0.9522295962504255,0.010247682018977527
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,28,embedding,1007616,0.04041018818573254,0.008296734025440696
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,28,previous,1007616,0.9595898108753732,0.008296590277330559
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,29,embedding,1007616,0.043627956200663634,0.009251341020569855
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,29,previous,1007616,0.9563720405586367,0.0092513935665174
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,30,embedding,1007616,0.03563397286868677,0.006262146195853147
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,30,previous,1007616,0.9643660255563937,0.006261910442699621
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,31,embedding,1007616,0.042098286856965324,0.00939182651908823
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,31,previous,1007616,0.957901712355575,0.009391775826275274
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,32,embedding,1007616,0.03762173083254961,0.007123709834683137
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,32,previous,1007616,0.9623782702577792,0.007123348155557757
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,33,embedding,1007616,0.03847796318492269,0.009216562422646164
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,33,previous,1007616,0.9615220301519565,0.009216790767009427
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,34,embedding,1007616,0.034050902730323435,0.0059369458897315
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,34,previous,1007616,0.9659491016612789,0.005936630708047749
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,35,embedding,1007616,0.03613873313718695,0.009263654928315556
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,35,previous,1007616,0.9638612599876838,0.00926375234553012
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,36,embedding,1007616,0.02733239487601005,0.004739598610233279
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,36,previous,1007616,0.9726676088038498,0.00473977119569025
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,37,embedding,1007616,0.03405940832524765,0.009646963986840241
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,37,previous,1007616,0.9659405815892104,0.009647355592112175
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,38,embedding,1007616,0.028808292183207303,0.00404790217662196
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,38,previous,1007616,0.971191711542083,0.004048871496101346
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,39,embedding,1007616,0.031498304818098136,0.009008749166500058
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,39,previous,1007616,0.9685016885036375,0.00900878352109176
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,40,embedding,1007616,0.024911791267918378,0.004429316181743981
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,40,previous,1007616,0.9750882198170918,0.004428034601184292
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,41,embedding,1007616,0.02952666892632236,0.008367520397508014
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,41,previous,1007616,0.9704733263186323,0.008367247132601391
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,42,embedding,1007616,0.02052641210214394,0.005670851558470567
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,42,previous,1007616,0.9794735961813268,0.0056701850489272185
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,43,embedding,1007616,0.02564271132090712,0.007455462855820506
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,43,previous,1007616,0.9743572836968957,0.007455619987830707
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,44,embedding,1007616,0.019732987780759974,0.0055466127209488235
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,44,previous,1007616,0.980267018322053,0.005547100915735326
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,45,embedding,1007616,0.02325709754737412,0.006833552077231496
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,45,previous,1007616,0.9767429033915201,0.006833507869914203
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,46,embedding,1007616,0.019277053180991148,0.0051822307422846456
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,46,previous,1007616,0.9807229531489736,0.0051820815121576165
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,47,embedding,1007616,0.021630729677352478,0.005535703290480633
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,47,previous,1007616,0.9783692810593582,0.005535245914542585
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,48,embedding,1007616,0.023183936858928302,0.006505830621284185
Jonnester/LR-AttnRes-tail-r16,Full r=16,sliced_lr_attnres,48,previous,1007616,0.9768160625201899,0.006505690201545421
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,1,embedding,1007616,0.8746924298565563,0.07837491121266862
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,1,previous,1007616,0.12530757305098744,0.07837496375658212
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,2,embedding,1007616,0.36995423494315727,0.07741824259467765
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,2,previous,1007616,0.6300457691758629,0.0774181973368736
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,3,embedding,1007616,0.5074991935152349,0.12279876375406307
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,3,previous,1007616,0.49250080551558395,0.12279877652008178
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,4,embedding,1007616,0.377972481454291,0.1322012318827586
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,4,previous,1007616,0.6220275158804607,0.1322012435067812
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,5,embedding,1007616,0.34831131255723596,0.12235919794513317
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,5,previous,1007616,0.6516886818699721,0.12235920312105018
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,6,embedding,1007616,0.286609628820807,0.1126052845160564
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,6,previous,1007616,0.7133903677870588,0.11260531649595004
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,7,embedding,1007616,0.337314280794888,0.135213768466666
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,7,previous,1007616,0.6626857199319979,0.13521375101662625
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,8,embedding,1007616,0.21749813600284298,0.08125330660466157
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,8,previous,1007616,0.7825018676315866,0.08125325259354388
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,9,embedding,1007616,0.25888633400928684,0.1106753907643872
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,9,previous,1007616,0.7411136675656327,0.11067537447151794
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,10,embedding,1007616,0.20878688361102005,0.09230770140774888
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,10,previous,1007616,0.7912131165101276,0.09230768494824872
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,11,embedding,1007616,0.23741966328485226,0.09944143127473351
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,11,previous,1007616,0.7625803370785907,0.0994414341221725
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,12,embedding,1007616,0.16966801154904249,0.07390242175338665
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,12,previous,1007616,0.8303319865125951,0.07390241504919265
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,13,embedding,1007616,0.18632522249609473,0.08076494548415393
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,13,previous,1007616,0.8136747765347241,0.08076494999825955
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,14,embedding,1007616,0.12069100928985006,0.04504598342104506
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,14,previous,1007616,0.8793089859853915,0.045046005136239325
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,15,embedding,1007616,0.12366704715461266,0.04883376309465633
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,15,previous,1007616,0.8763329512704678,0.0488337430585256
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,16,embedding,1007616,0.10531975159315558,0.046025314708202154
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,16,previous,1007616,0.8946802490125827,0.04602524724588483
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,17,embedding,1007616,0.09985756904371386,0.03877131057576486
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,17,previous,1007616,0.9001424273824304,0.03877136796565103
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,18,embedding,1007616,0.07611457076741428,0.029390763929640292
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,18,previous,1007616,0.9238854244472535,0.029390789793810632
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,19,embedding,1007616,0.08508316130657506,0.030653205868417546
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,19,previous,1007616,0.9149168322725993,0.030653368303349117
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,20,embedding,1007616,0.056844646005126516,0.02251951866208908
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,20,previous,1007616,0.9431553546006117,0.02251946799142049
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,21,embedding,1007616,0.06964126598786533,0.024404387992256468
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,21,previous,1007616,0.9303587355264803,0.024404367958159378
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,22,embedding,1007616,0.05395761547171003,0.02045796852075234
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,22,previous,1007616,0.9460423879507112,0.020457688765974025
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,23,embedding,1007616,0.06967334200938542,0.022903431870085443
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,23,previous,1007616,0.930326658535779,0.022903347078114998
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,24,embedding,1007616,0.05040997254654644,0.014548940892644777
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,24,previous,1007616,0.9495900258785341,0.014548939339010188
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,25,embedding,1007616,0.06444272486780717,0.021067059724564286
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,25,previous,1007616,0.9355572738298555,0.02106710605826015
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,26,embedding,1007616,0.049303681354939455,0.01567851321773811
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,26,previous,1007616,0.9506963190993643,0.015678403872402057
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,27,embedding,1007616,0.06307477119371174,0.0202666924629772
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,27,previous,1007616,0.9369252314412497,0.020266552108612897
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,28,embedding,1007616,0.05036769577158176,0.01818869530403379
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,28,previous,1007616,0.9496323054398947,0.01818867602317769
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,29,embedding,1007616,0.06332884207973635,0.020948896028907663
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,29,previous,1007616,0.9366711567087871,0.020948905197644845
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,30,embedding,1007616,0.040657098003761556,0.010116175233587989
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,30,previous,1007616,0.9593429032380019,0.010115763968922255
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,31,embedding,1007616,0.05935628581943551,0.021312640047670414
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,31,previous,1007616,0.9406437132416702,0.021312621756555954
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,32,embedding,1007616,0.0449336451909891,0.012411226353011595
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,32,previous,1007616,0.9550663562324958,0.012410859586699432
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,33,embedding,1007616,0.05001704958153934,0.017484068518027678
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,33,previous,1007616,0.9499829493887056,0.017484031197655767
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,34,embedding,1007616,0.04191081671089661,0.01002814024894725
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,34,previous,1007616,0.95808918204734,0.010028229534217704
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,35,embedding,1007616,0.04781765648262287,0.01702648367103084
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,35,previous,1007616,0.9521823443048368,0.017026379431460917
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,36,embedding,1007616,0.03339872457753352,0.00948134141393399
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,36,previous,1007616,0.9666012714548808,0.009481610634871764
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,37,embedding,1007616,0.04494052713479453,0.016563271469545417
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,37,previous,1007616,0.9550594697153665,0.016563303094317205
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,38,embedding,1007616,0.03216726602456434,0.006724595671406824
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,38,previous,1007616,0.9678327392756454,0.0067245209536210895
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,39,embedding,1007616,0.04022467206042957,0.014577863212943552
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,39,previous,1007616,0.9597753237902633,0.014577977035882336
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,40,embedding,1007616,0.027967924040144053,0.007437891487299671
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,40,previous,1007616,0.9720320783979525,0.0074380084660114025
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,41,embedding,1007616,0.03698252332283229,0.01373888608928008
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,41,previous,1007616,0.9630174680453975,0.013738909216826294
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,42,embedding,1007616,0.021890243984819428,0.01058414933871307
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,42,previous,1007616,0.9781097614668249,0.010583809779756537
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,43,embedding,1007616,0.03286275359976098,0.012056992959603694
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,43,previous,1007616,0.9671372432049697,0.01205719686426585
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,44,embedding,1007616,0.020180958633621533,0.00976104369902779
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,44,previous,1007616,0.9798190414420958,0.009761589212152385
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,45,embedding,1007616,0.029549582217766986,0.010152754959964387
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,45,previous,1007616,0.9704504226281391,0.010152410896976216
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,46,embedding,1007616,0.018612937123431424,0.009711583664682293
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,46,previous,1007616,0.9813870700394235,0.009711582445262193
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,47,embedding,1007616,0.026204685824431057,0.00842498156882922
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,47,previous,1007616,0.9737953175374163,0.008424346240548285
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,48,embedding,1007616,0.026893830244860997,0.009128489107931726
Jonnester/LR-AttnRes-tail-r32,Full r=32,sliced_lr_attnres,48,previous,1007616,0.9731061633040266,0.009128653048612509
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,1,embedding,1007616,0.9165177834712392,0.05803877325078764
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,1,previous,1007616,0.08348221507498889,0.05803872896338829
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,2,embedding,1007616,0.4445127549210215,0.12751789282148995
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,2,previous,1007616,0.5554872489557033,0.12751789160962104
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,3,embedding,1007616,0.5731870866403347,0.14045425477939458
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,3,previous,1007616,0.42681291311736996,0.1404542447339109
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,4,embedding,1007616,0.4073249528078529,0.16583284155676176
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,4,previous,1007616,0.5926750471921471,0.16583284374838397
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,5,embedding,1007616,0.4221513031459436,0.15389687657078063
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,5,previous,1007616,0.5778486980655329,0.15389686808595343
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,6,embedding,1007616,0.29494656658754115,0.15157049630282105
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,6,previous,1007616,0.7050534302626199,0.15157050356141652
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,7,embedding,1007616,0.3668690020960521,0.17723528795619695
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,7,previous,1007616,0.6331310000846057,0.17723527367267122
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,8,embedding,1007616,0.2235515694308087,0.12667312936441075
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,8,previous,1007616,0.7764484281462383,0.12667313584768067
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,9,embedding,1007616,0.30596142377310653,0.15531246423203163
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,9,previous,1007616,0.6940385738039404,0.15531246433403698
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,10,embedding,1007616,0.19819049791591922,0.12587772065986233
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,10,previous,1007616,0.80180949748047,0.1258777629764153
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,11,embedding,1007616,0.30530608015331795,0.15112616508130092
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,11,previous,1007616,0.6946939162122525,0.15112617377165252
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,12,embedding,1007616,0.18639369006079387,0.11138112885162728
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,12,previous,1007616,0.813606308243139,0.11138112302216378
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,13,embedding,1007616,0.316712468377943,0.1603252216218438
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,13,previous,1007616,0.6832875308951711,0.16032521565210447
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,14,embedding,1007616,0.13241890121281633,0.06395985809800463
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,14,previous,1007616,0.8675810970911165,0.06395981256075767
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,15,embedding,1007616,0.15484249216269672,0.0786934836068501
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,15,previous,1007616,0.8451575089276322,0.07869345582845502
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,16,embedding,1007616,0.08862503781551268,0.04751370937421377
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,16,previous,1007616,0.9113749638805545,0.047513701143649036
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,17,embedding,1007616,0.11849073120733587,0.05074016851244159
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,17,previous,1007616,0.8815092672177447,0.05074019602274484
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,18,embedding,1007616,0.07871215172657152,0.03901208253386977
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,18,previous,1007616,0.9212878443361298,0.03901216809103485
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,19,embedding,1007616,0.1090761516394654,0.04474089790401157
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,19,previous,1007616,0.8909238441203667,0.04474097548423026
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,20,embedding,1007616,0.054750982126811655,0.027080719449214793
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,20,previous,1007616,0.9452490191149517,0.027080671876656748
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,21,embedding,1007616,0.08100697228579017,0.03370864856489261
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,21,previous,1007616,0.918993026260438,0.03370870420314525
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,22,embedding,1007616,0.04598219080911419,0.02187354876714054
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,22,previous,1007616,0.9540178102206408,0.021873521248712204
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,23,embedding,1007616,0.076465357488733,0.03078635094707499
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,23,previous,1007616,0.9235346419055287,0.030786355775644914
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,24,embedding,1007616,0.04332809553034907,0.018890151993169308
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,24,previous,1007616,0.9566719066805955,0.018890020330997674
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,25,embedding,1007616,0.08318819087453005,0.035622485562956385
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,25,previous,1007616,0.9168118093071914,0.035622481311120974
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,26,embedding,1007616,0.04876342685363157,0.020679339635339612
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,26,previous,1007616,0.9512365755996084,0.020679179187800392
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,27,embedding,1007616,0.08035704220940428,0.03392649177419665
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,27,previous,1007616,0.9196429586992031,0.033926472110400833
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,28,embedding,1007616,0.056465515397428494,0.024651590920749197
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,28,previous,1007616,0.943534483754538,0.02465165171353737
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,29,embedding,1007616,0.08191273749116959,0.03608594407466838
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,29,previous,1007616,0.9180872600253035,0.03608589353466916
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,30,embedding,1007616,0.04665571030199043,0.016829270131070852
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,30,previous,1007616,0.9533442898494441,0.016829356990444272
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,31,embedding,1007616,0.0783259220481888,0.0353074482593693
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,31,previous,1007616,0.9216740737116433,0.035307366261134156
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,32,embedding,1007616,0.048726959623456974,0.01714681291083839
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,32,previous,1007616,0.9512730410428551,0.01714647765300143
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,33,embedding,1007616,0.07023650008003886,0.03303101211200055
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,33,previous,1007616,0.9297634983450417,0.03303098125540164
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,34,embedding,1007616,0.04179416060811136,0.014714867431949318
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,34,previous,1007616,0.9582058341522527,0.014714948869541724
