repo_id,label,group,residual_idx,num_sources,distributions,entropy_mean,entropy_std,normalized_entropy_mean,effective_sources_mean,top1_mass_mean,top3_mass_mean,top5_mass_mean,gini_mean,simpson_concentration_mean,js_generalized,mean_weight_cv,contribution_rms_mean
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,4,5,1007616,1.3691645569917632,0.11187643514888648,0.8507097373163797,3.955112077356354,0.4022050587142386,0.8386522793188328,1.0,0.34482694277918435,0.2919914848436185,0.0680804288008654,0.36558092253241015,0.0596225556319322
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,5,6,1007616,1.513389206514126,0.14797047955855855,0.8446385516383783,4.5895901695499575,0.41668527446142056,0.7570524690597038,0.9675771133686469,0.3756232322231541,0.2743286803001311,0.056729061246841184,0.3342414697495261,0.04186252001824418
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,6,7,1007616,1.6793134212493896,0.12538375339666205,0.8629964338085516,5.400460851870902,0.33350512264220694,0.7130045730893205,0.9161640972625918,0.3795049713879097,0.22382853283145562,0.07997923028317855,0.367673252671632,0.042708767450368085
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,7,8,1007616,1.6641115841826772,0.17313427421516403,0.8002685114620177,5.355397298084042,0.3919069270292918,0.7327941399279648,0.9004988243909386,0.4737874264639568,0.25003113821754613,0.08163392890572374,0.3975887782056059,0.028603863031641256
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,8,9,1007616,1.8107165359869235,0.2030182990889704,0.8240925994345812,6.22788072989239,0.34342402122854215,0.6741096387064553,0.852908304067162,0.4535554470570107,0.2158462859508468,0.12175336787317947,0.46167239071640764,0.02887213682417624
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,9,10,1007616,1.7807907970940196,0.2093111307631616,0.7733875779601617,6.058286593212345,0.3825096715756548,0.6978683331148411,0.857292632261912,0.5265083545591773,0.23661325145058515,0.1018131988744051,0.4704149718692068,0.022929985312426963
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,10,11,1007616,2.0301362867277812,0.1410815013439542,0.8466325935309496,7.686167391335092,0.27729360165634775,0.60748880083968,0.7891611132195325,0.454662624413405,0.16795722788911524,0.10411915698735053,0.4306954107903522,0.023823325689510337
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,11,12,1007616,2.071395625913046,0.16922091627719277,0.8335909387929653,8.04257019942369,0.3046673204356093,0.5776667672444166,0.7595867718138346,0.47256805596312856,0.17227940685380766,0.08818107366023176,0.4065772516365414,0.01944685014605845
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,12,13,1007616,2.172999174614263,0.13225479136210438,0.8471899429957072,8.85753028373408,0.2598974181384575,0.5587945173426372,0.7411967108889324,0.47122999492699535,0.14909163735261777,0.09177083216581661,0.40585272216325685,0.019995402849935756
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,13,14,1007616,1.9390517880276936,0.3223852266089459,0.7347516606493694,7.284736133203274,0.39177670759883354,0.6476364247198028,0.7925705575361485,0.5873109964820428,0.23470892799579032,0.12834698803541467,0.5320896995176179,0.014744588886750008
