repo_id,label,group,residual_idx,source_slot,count,weight_mean,weight_std,weight_cv,logit_mean,logit_std
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,0,1007616,0.0926190189472059,0.0480989701331258,0.5193206609167699,0.4177715150805993,0.5255751175952139
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,1,1007616,0.01142994401507019,0.0018217040472551468,0.1593799623911771,-1.5755570865258939,0.176350248154381
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,2,1007616,0.05569646259148916,0.01823145047115259,0.3273358777714995,-0.035170525316682806,0.32767506400304697
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,3,1007616,0.013848447990490169,0.004505168636887569,0.32531938885724243,-1.4225284655888875,0.3321939080877239
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,4,1007616,0.029667155923155265,0.010641649973709755,0.3587013868560258,-0.6690958399113601,0.3416379722369352
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,5,1007616,0.006591051419424575,0.0013631939830840284,0.20682496559904562,-2.1339803866254603,0.21999150853769914
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,6,1007616,0.028209839091916395,0.009409887083353607,0.3335675560818791,-0.7104182068894549,0.3189622017550347
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,7,1007616,0.013674467181166014,0.003838053798433694,0.2806730052136792,-1.4243105717790805,0.297393492528168
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,8,1007616,0.024766729175438727,0.008394389921921479,0.33893817235447593,-0.8445537957718702,0.31785168941788566
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,9,1007616,0.008631932473461317,0.0029413259307886483,0.3407494138574055,-1.8960644093955434,0.3173940303104086
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,10,1007616,0.03134764852077981,0.01193216173613126,0.38063977041919556,-0.621441909452764,0.3854786897481166
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,11,1007616,0.013400473798496453,0.0053756566900471274,0.40115422565508707,-1.4778947025779787,0.42109704536186243
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,12,1007616,0.04225066749424469,0.015074770087837086,0.35679365515090483,-0.3150756904264776,0.35954456125519796
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,13,1007616,0.02285658436395773,0.007514813937053929,0.32878114320982915,-0.9250502857735486,0.3754528594184151
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,14,1007616,0.0398359199062111,0.01684901223110902,0.4229602898785318,-0.3952809962315288,0.42409890909174697
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,15,1007616,0.01167995503884021,0.0045454889793539064,0.389170075076356,-1.6131994481978378,0.43405207572926896
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,16,1007616,0.0322746267708821,0.011663777635857053,0.3613915574813096,-0.5860118914425858,0.3704279507218305
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,17,1007616,0.029750631728429136,0.008195453637742822,0.2754715836810753,-0.6445952135372938,0.2856651603560451
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,18,1007616,0.023153290667427266,0.006500157906877117,0.2807444522787308,-0.8938299969929021,0.2655252999421103
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,19,1007616,0.02483331701316969,0.005828116589000757,0.23468941285249853,-0.8148515272915848,0.25995207946750504
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,20,1007616,0.03001097262632556,0.014543031744458213,0.4845904838052832,-0.7038064099908844,0.47478081892345486
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,21,1007616,0.014238226787770182,0.00568792595259949,0.3994827472115482,-1.4184034190526822,0.44059159802679526
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,22,1007616,0.029460454389937524,0.00690355119236977,0.23433281445678375,-0.64278046483916,0.2126418800019294
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,23,1007616,0.02588441510631786,0.007552547597788546,0.29177972794699625,-0.7914789667943629,0.3322803941506967
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,24,1007616,0.045646087516371794,0.01134532530277861,0.2485497864128969,-0.21093743300534845,0.2681973467963696
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,29,25,1007616,0.034185325802584,0.011971271140644366,0.35018742280758025,-0.533071453493785,0.39589244831811266
